state,year,week,week_cases,m_accum,f_accum
Chihuahua,2015,28,0,1,0
Ciudad de México,2015,28,0,0,0
Durango,2015,28,0,0,0
Guanajuato,2015,28,0,0,1
Guerrero,2015,28,0,0,0
Hidalgo,2015,28,0,0,0
Jalisco,2015,28,0,0,0
México,2015,28,0,0,0
Michoacán,2015,28,0,0,0
Morelos,2015,28,0,0,0
Nayarit,2015,28,0,0,0
Nuevo León,2015,28,0,1,7
Oaxaca,2015,28,0,0,0
Puebla,2015,28,0,0,0
Querétaro,2015,28,0,0,0
Quintana Roo,2015,28,0,1,0
San Luis Potosí,2015,28,0,0,0
Sinaloa,2015,28,2,2,6
Sonora,2015,28,2,24,24
Tabasco,2015,28,0,0,0
Tamaulipas,2015,28,0,0,0
Tlaxcala,2015,28,0,0,0
Veracruz,2015,28,0,0,0
Yucatán,2015,28,0,0,0
Zacatecas,2015,28,0,0,0
Aguascalientes,2015,29,0,0,0
Baja California,2015,29,8,17,14
Baja California Sur,2015,29,0,1,0
Campeche,2015,29,0,0,0
Coahuila,2015,29,1,3,8
Colima,2015,29,0,1,1
Chiapas,2015,29,0,0,0
Chihuahua,2015,29,0,1,0
Ciudad de México,2015,29,0,0,0
Durango,2015,29,0,0,0
Guanajuato,2015,29,1,0,2
Guerrero,2015,29,0,0,0
Hidalgo,2015,29,0,0,0
Jalisco,2015,29,0,0,0
México,2015,29,0,0,0
Michoacán,2015,29,0,0,0
Morelos,2015,29,0,0,0
Nayarit,2015,29,0,0,0
Nuevo León,2015,29,0,1,7
Oaxaca,2015,29,0,0,0
Puebla,2015,29,0,0,0
Querétaro,2015,29,0,0,0
Quintana Roo,2015,29,0,1,0
San Luis Potosí,2015,29,0,0,0
Sinaloa,2015,29,0,2,6
Sonora,2015,29,1,28,25
Tabasco,2015,29,0,0,0
Tamaulipas,2015,29,0,0,0
Tlaxcala,2015,29,0,0,0
Veracruz,2015,29,0,0,0
Yucatán,2015,29,0,0,0
Zacatecas,2015,29,0,0,0
Aguascalientes,2015,30,0,0,0
Baja California,2015,30,9,22,18
Baja California Sur,2015,30,1,1,1
Campeche,2015,30,0,0,0
Coahuila,2015,30,0,3,8
Colima,2015,30,0,1,1
Chiapas,2015,30,0,0,0
Chihuahua,2015,30,0,1,0
Ciudad de México,2015,30,0,0,0
Durango,2015,30,0,0,0
Guanajuato,2015,30,0,0,2
Guerrero,2015,30,0,0,0
Hidalgo,2015,30,0,0,0
Jalisco,2015,30,0,0,0
México,2015,30,0,0,0
Michoacán,2015,30,0,0,0
Morelos,2015,30,0,0,0
Nayarit,2015,30,0,0,0
Nuevo León,2015,30,0,1,7
Oaxaca,2015,30,0,0,0
Puebla,2015,30,0,0,0
Querétaro,2015,30,0,0,0
Quintana Roo,2015,30,0,1,0
San Luis Potosí,2015,30,0,0,0
Sinaloa,2015,30,0,2,6
Sonora,2015,30,2,29,27
Tabasco,2015,30,0,0,0
Tamaulipas,2015,30,0,0,0
Tlaxcala,2015,30,0,0,0
Veracruz,2015,30,0,0,0
Yucatán,2015,30,0,0,0
Zacatecas,2015,30,0,0,0
Aguascalientes,2015,31,0,0,0
Baja California,2015,31,5,26,19
Baja California Sur,2015,31,0,1,1
Campeche,2015,31,0,0,0
Coahuila,2015,31,0,3,8
Colima,2015,31,0,1,1
Chiapas,2015,31,0,0,0
Chihuahua,2015,31,0,1,0
Ciudad de México,2015,31,0,0,0
Durango,2015,31,0,0,0
Guanajuato,2015,31,1,0,3
Guerrero,2015,31,0,0,0
Hidalgo,2015,31,0,0,1
Jalisco,2015,31,0,0,0
México,2015,31,0,0,0
Michoacán,2015,31,0,0,0
Morelos,2015,31,0,0,0
Nayarit,2015,31,0,0,0
Nuevo León,2015,31,0,4,12
Oaxaca,2015,31,0,0,0
Puebla,2015,31,0,0,0
Querétaro,2015,31,0,0,0
Quintana Roo,2015,31,0,1,0
San Luis Potosí,2015,31,0,0,0
Sinaloa,2015,31,1,2,7
Sonora,2015,31,1,36,30
Tabasco,2015,31,0,0,0
Tamaulipas,2015,31,0,0,0
Tlaxcala,2015,31,0,0,0
Veracruz,2015,31,0,0,0
Yucatán,2015,31,0,0,0
Zacatecas,2015,31,0,0,0
Aguascalientes,2015,32,0,0,0
Baja California,2015,32,7,31,22
Baja California Sur,2015,32,0,1,1
Campeche,2015,32,0,0,0
Coahuila,2015,32,0,3,8
Colima,2015,32,0,1,1
Chiapas,2015,32,0,0,0
Chihuahua,2015,32,0,1,0
Ciudad de México,2015,32,0,0,0
Durango,2015,32,0,0,0
Guanajuato,2015,32,0,0,3
Guerrero,2015,32,0,0,0
Hidalgo,2015,32,0,0,1
Jalisco,2015,32,0,0,0
México,2015,32,0,0,0
Michoacán,2015,32,0,0,0
Morelos,2015,32,0,0,0
Nayarit,2015,32,0,0,0
Nuevo León,2015,32,0,3,11
Oaxaca,2015,32,0,0,0
Puebla,2015,32,0,0,0
Querétaro,2015,32,0,0,0
Quintana Roo,2015,32,0,1,0
San Luis Potosí,2015,32,0,0,0
Sinaloa,2015,32,0,2,7
Sonora,2015,32,6,42,35
Tabasco,2015,32,0,0,0
Tamaulipas,2015,32,0,0,0
Tlaxcala,2015,32,0,0,0
Veracruz,2015,32,0,0,0
Yucatán,2015,32,0,0,0
Zacatecas,2015,32,0,0,4
Aguascalientes,2015,33,0,0,0
Baja California,2015,33,4,31,24
Baja California Sur,2015,33,0,1,1
Campeche,2015,33,1,0,1
Coahuila,2015,33,0,3,9
Colima,2015,33,0,1,1
Chiapas,2015,33,0,0,0
Chihuahua,2015,33,1,2,0
Ciudad de México,2015,33,0,0,0
Durango,2015,33,0,0,0
Guanajuato,2015,33,1,1,3
Guerrero,2015,33,0,0,0
Hidalgo,2015,33,0,0,1
Jalisco,2015,33,0,0,0
México,2015,33,0,0,0
Michoacán,2015,33,0,0,0
Morelos,2015,33,0,0,0
Nayarit,2015,33,0,0,0
Nuevo León,2015,33,0,4,10
Oaxaca,2015,33,0,0,0
Puebla,2015,33,0,0,0
Querétaro,2015,33,0,0,0
Quintana Roo,2015,33,0,0,0
San Luis Potosí,2015,33,0,0,0
Sinaloa,2015,33,0,2,7
Sonora,2015,33,5,44,38
Tabasco,2015,33,0,0,0
Tamaulipas,2015,33,0,0,0
Tlaxcala,2015,33,0,0,0
Veracruz,2015,33,0,0,0
Yucatán,2015,33,0,0,0
Zacatecas,2015,33,0,0,4
Aguascalientes,2015,34,0,0,0
Baja California,2015,34,4,33,26
Baja California Sur,2015,34,0,1,0
Campeche,2015,34,0,0,1
Coahuila,2015,34,0,3,11
Colima,2015,34,0,1,1
Chiapas,2015,34,0,0,0
Chihuahua,2015,34,0,2,0
Ciudad de México,2015,34,0,0,0
Durango,2015,34,0,0,0
Guanajuato,2015,34,4,2,6
Guerrero,2015,34,0,0,0
Hidalgo,2015,34,0,0,1
Jalisco,2015,34,0,0,0
México,2015,34,0,0,0
Michoacán,2015,34,0,0,0
Morelos,2015,34,0,9,2
Nayarit,2015,34,0,0,0
Nuevo León,2015,34,0,4,8
Oaxaca,2015,34,0,0,0
Puebla,2015,34,0,0,0
Querétaro,2015,34,0,0,0
Quintana Roo,2015,34,0,0,0
San Luis Potosí,2015,34,0,0,0
Sinaloa,2015,34,0,2,6
Sonora,2015,34,10,49,45
Tabasco,2015,34,0,0,0
Tamaulipas,2015,34,1,1,0
Tlaxcala,2015,34,0,0,0
Veracruz,2015,34,0,0,0
Yucatán,2015,34,0,0,0
Zacatecas,2015,34,0,0,4
Aguascalientes,2015,35,0,0,0
Baja California,2015,35,8,34,33
Baja California Sur,2015,35,0,1,2
Campeche,2015,35,0,0,1
Coahuila,2015,35,0,3,11
Colima,2015,35,0,1,1
Chiapas,2015,35,0,0,0
Chihuahua,2015,35,0,2,0
Ciudad de México,2015,35,0,0,0
Durango,2015,35,0,0,0
Guanajuato,2015,35,0,2,6
Guerrero,2015,35,0,0,0
Hidalgo,2015,35,0,0,1
Jalisco,2015,35,1,0,1
México,2015,35,0,0,0
Michoacán,2015,35,0,0,0
Morelos,2015,35,0,9,2
Nayarit,2015,35,0,0,0
Nuevo León,2015,35,0,2,2
Oaxaca,2015,35,0,0,0
Puebla,2015,35,0,0,0
Querétaro,2015,35,0,0,0
Quintana Roo,2015,35,0,2,2
San Luis Potosí,2015,35,0,0,0
Sinaloa,2015,35,0,4,17
Sonora,2015,35,5,52,49
Tabasco,2015,35,0,0,0
Tamaulipas,2015,35,0,0,0
Tlaxcala,2015,35,0,0,0
Veracruz,2015,35,0,0,0
Yucatán,2015,35,0,0,0
Zacatecas,2015,35,0,0,4
Aguascalientes,2015,36,0,0,0
Baja California,2015,36,7,37,37
Baja California Sur,2015,36,0,1,2
Campeche,2015,36,0,0,1
Coahuila,2015,36,1,3,12
Colima,2015,36,0,1,1
Chiapas,2015,36,0,0,0
Chihuahua,2015,36,0,2,0
Ciudad de México,2015,36,0,0,0
Durango,2015,36,0,0,0
Guanajuato,2015,36,0,2,6
Guerrero,2015,36,0,0,0
Hidalgo,2015,36,0,0,1
Jalisco,2015,36,0,3,3
México,2015,36,0,0,0
Michoacán,2015,36,0,0,0
Morelos,2015,36,0,9,2
Nayarit,2015,36,0,0,0
Nuevo León,2015,36,0,2,2
Oaxaca,2015,36,0,0,0
Puebla,2015,36,0,0,0
Querétaro,2015,36,0,0,0
Quintana Roo,2015,36,0,2,3
San Luis Potosí,2015,36,0,0,0
Sinaloa,2015,36,0,4,17
Sonora,2015,36,5,47,39
Tabasco,2015,36,0,0,0
Tamaulipas,2015,36,0,0,0
Tlaxcala,2015,36,0,0,0
Veracruz,2015,36,0,0,0
Yucatán,2015,36,0,0,0
Zacatecas,2015,36,0,0,4
Aguascalientes,2015,37,0,0,0
Baja California,2015,37,7,40,41
Baja California Sur,2015,37,0,1,2
Campeche,2015,37,0,0,1
Coahuila,2015,37,3,3,15
Colima,2015,37,0,1,1
Chiapas,2015,37,0,0,0
Chihuahua,2015,37,0,2,0
Ciudad de México,2015,37,0,0,0
Durango,2015,37,0,0,0
Guanajuato,2015,37,0,2,6
Guerrero,2015,37,0,0,0
Hidalgo,2015,37,0,0,1
Jalisco,2015,37,0,3,3
México,2015,37,0,0,0
Michoacán,2015,37,0,0,0
Morelos,2015,37,0,9,2
Nayarit,2015,37,0,0,0
Nuevo León,2015,37,0,2,2
Oaxaca,2015,37,0,0,0
Puebla,2015,37,0,0,0
Querétaro,2015,37,0,0,0
Quintana Roo,2015,37,0,2,3
San Luis Potosí,2015,37,0,0,0
Sinaloa,2015,37,0,4,17
Sonora,2015,37,6,52,40
Tabasco,2015,37,0,0,0
Tamaulipas,2015,37,0,0,0
Tlaxcala,2015,37,0,0,0
Veracruz,2015,37,0,0,0
Yucatán,2015,37,0,0,0
Zacatecas,2015,37,0,0,4
Aguascalientes,2015,38,0,0,0
Baja California,2015,38,16,48,48
Baja California Sur,2015,38,0,1,2
Campeche,2015,38,0,0,1
Coahuila,2015,38,0,4,15
Colima,2015,38,0,1,1
Chiapas,2015,38,0,0,0
Chihuahua,2015,38,0,2,0
Ciudad de México,2015,38,0,0,0
Durango,2015,38,0,0,0
Guanajuato,2015,38,0,2,6
Guerrero,2015,38,0,0,0
Hidalgo,2015,38,0,0,1
Jalisco,2015,38,0,3,3
México,2015,38,0,0,0
Michoacán,2015,38,0,0,0
Morelos,2015,38,0,9,2
Nayarit,2015,38,0,0,0
Nuevo León,2015,38,1,2,3
Oaxaca,2015,38,0,0,0
Puebla,2015,38,0,0,0
Querétaro,2015,38,0,0,0
Quintana Roo,2015,38,0,2,3
San Luis Potosí,2015,38,0,0,0
Sinaloa,2015,38,0,4,17
Sonora,2015,38,4,57,44
Tabasco,2015,38,0,0,0
Tamaulipas,2015,38,0,0,0
Tlaxcala,2015,38,0,0,0
Veracruz,2015,38,0,0,0
Yucatán,2015,38,0,0,0
Zacatecas,2015,38,0,0,4
Aguascalientes,2015,39,0,0,0
Baja California,2015,39,21,54,63
Baja California Sur,2015,39,0,1,2
Campeche,2015,39,0,0,1
Coahuila,2015,39,1,5,15
Colima,2015,39,0,1,1
Chiapas,2015,39,0,0,0
Chihuahua,2015,39,0,2,0
Ciudad de México,2015,39,0,0,0
Durango,2015,39,0,0,0
Guanajuato,2015,39,0,2,6
Guerrero,2015,39,0,0,0
Hidalgo,2015,39,0,0,1
Jalisco,2015,39,0,3,3
México,2015,39,0,0,0
Michoacán,2015,39,0,0,0
Morelos,2015,39,0,9,2
Nayarit,2015,39,0,0,0
Nuevo León,2015,39,0,2,3
Oaxaca,2015,39,0,0,0
Puebla,2015,39,0,0,0
Querétaro,2015,39,0,0,0
Quintana Roo,2015,39,0,2,3
San Luis Potosí,2015,39,0,0,0
Sinaloa,2015,39,1,4,18
Sonora,2015,39,6,60,47
Tabasco,2015,39,0,0,0
Tamaulipas,2015,39,0,0,0
Tlaxcala,2015,39,0,0,0
Veracruz,2015,39,0,0,0
Yucatán,2015,39,0,0,0
Zacatecas,2015,39,0,0,4
Aguascalientes,2015,40,0,0,0
Baja California,2015,40,21,62,76
Baja California Sur,2015,40,0,1,2
Campeche,2015,40,0,0,1
Coahuila,2015,40,0,5,15
Colima,2015,40,0,1,1
Chiapas,2015,40,0,0,0
Chihuahua,2015,40,0,2,0
Ciudad de México,2015,40,0,0,0
Durango,2015,40,0,0,0
Guanajuato,2015,40,0,2,6
Guerrero,2015,40,0,0,0
Hidalgo,2015,40,0,0,1
Jalisco,2015,40,0,3,3
México,2015,40,0,0,0
Michoacán,2015,40,0,0,0
Morelos,2015,40,0,9,2
Nayarit,2015,40,0,0,0
Nuevo León,2015,40,0,2,3
Oaxaca,2015,40,0,0,0
Puebla,2015,40,0,0,0
Querétaro,2015,40,0,0,0
Quintana Roo,2015,40,0,2,3
San Luis Potosí,2015,40,0,0,0
Sinaloa,2015,40,0,4,18
Sonora,2015,40,5,62,50
Tabasco,2015,40,0,0,0
Tamaulipas,2015,40,0,0,0
Tlaxcala,2015,40,0,0,0
Veracruz,2015,40,0,0,0
Yucatán,2015,40,0,0,0
Zacatecas,2015,40,0,0,4
Aguascalientes,2015,41,0,0,0
Baja California,2015,41,11,67,82
Baja California Sur,2015,41,0,1,2
Campeche,2015,41,0,0,1
Coahuila,2015,41,1,5,16
Colima,2015,41,0,1,1
Chiapas,2015,41,0,0,0
Chihuahua,2015,41,0,2,0
Ciudad de México,2015,41,0,0,0
Durango,2015,41,0,0,0
Guanajuato,2015,41,0,2,6
Guerrero,2015,41,0,0,0
Hidalgo,2015,41,0,0,1
Jalisco,2015,41,0,3,3
México,2015,41,0,0,0
Michoacán,2015,41,0,0,0
Morelos,2015,41,0,9,2
Nayarit,2015,41,0,0,0
Nuevo León,2015,41,0,2,3
Oaxaca,2015,41,0,0,0
Puebla,2015,41,0,0,0
Querétaro,2015,41,0,0,0
Quintana Roo,2015,41,0,2,3
San Luis Potosí,2015,41,0,0,0
Sinaloa,2015,41,0,4,18
Sonora,2015,41,4,65,51
Tabasco,2015,41,0,0,0
Tamaulipas,2015,41,0,0,0
Tlaxcala,2015,41,0,0,0
Veracruz,2015,41,0,0,0
Yucatán,2015,41,0,0,0
Zacatecas,2015,41,0,0,4
Aguascalientes,2015,42,0,0,0
Baja California,2015,42,25,76,98
Baja California Sur,2015,42,0,1,2
Campeche,2015,42,0,0,1
Coahuila,2015,42,0,5,16
Colima,2015,42,0,1,1
Chiapas,2015,42,0,0,0
Chihuahua,2015,42,0,2,0
Ciudad de México,2015,42,0,0,0
Durango,2015,42,0,0,0
Guanajuato,2015,42,0,2,6
Guerrero,2015,42,0,0,0
Hidalgo,2015,42,0,0,1
Jalisco,2015,42,0,3,3
México,2015,42,0,0,0
Michoacán,2015,42,0,0,0
Morelos,2015,42,0,9,2
Nayarit,2015,42,0,0,0
Nuevo León,2015,42,0,2,3
Oaxaca,2015,42,0,0,0
Puebla,2015,42,0,0,0
Querétaro,2015,42,0,0,0
Quintana Roo,2015,42,0,2,3
San Luis Potosí,2015,42,0,0,0
Sinaloa,2015,42,0,4,18
Sonora,2015,42,3,67,52
Tabasco,2015,42,0,0,0
Tamaulipas,2015,42,0,0,0
Tlaxcala,2015,42,0,0,0
Veracruz,2015,42,0,0,0
Yucatán,2015,42,0,0,0
Zacatecas,2015,42,0,0,4
Aguascalientes,2015,43,0,0,0
Baja California,2015,43,33,85,122
Baja California Sur,2015,43,0,1,2
Campeche,2015,43,0,0,1
Coahuila,2015,43,1,6,16
Colima,2015,43,0,1,1
Chiapas,2015,43,0,0,0
Chihuahua,2015,43,0,2,0
Ciudad de México,2015,43,0,0,0
Durango,2015,43,0,0,0
Guanajuato,2015,43,0,2,6
Guerrero,2015,43,0,0,0
Hidalgo,2015,43,0,0,1
Jalisco,2015,43,0,3,3
México,2015,43,0,0,0
Michoacán,2015,43,0,0,0
Morelos,2015,43,0,9,2
Nayarit,2015,43,0,0,0
Nuevo León,2015,43,0,2,3
Oaxaca,2015,43,0,0,0
Puebla,2015,43,0,0,0
Querétaro,2015,43,0,0,0
Quintana Roo,2015,43,0,2,3
San Luis Potosí,2015,43,0,0,0
Sinaloa,2015,43,0,4,18
Sonora,2015,43,1,71,64
Tabasco,2015,43,0,0,0
Tamaulipas,2015,43,0,0,0
Tlaxcala,2015,43,0,0,0
Veracruz,2015,43,0,0,0
Yucatán,2015,43,0,0,0
Zacatecas,2015,43,0,0,4
Aguascalientes,2015,44,0,0,0
Baja California,2015,44,33,101,139
Baja California Sur,2015,44,1,2,2
Campeche,2015,44,0,0,1
Coahuila,2015,44,3,8,17
Colima,2015,44,0,1,1
Chiapas,2015,44,0,0,0
Chihuahua,2015,44,0,2,0
Ciudad de México,2015,44,0,0,0
Durango,2015,44,0,0,0
Guanajuato,2015,44,0,2,6
Guerrero,2015,44,0,0,0
Hidalgo,2015,44,0,0,1
Jalisco,2015,44,0,3,3
México,2015,44,0,0,0
Michoacán,2015,44,0,0,0
Morelos,2015,44,0,9,2
Nayarit,2015,44,0,0,0
Nuevo León,2015,44,0,2,3
Oaxaca,2015,44,0,0,0
Puebla,2015,44,0,0,0
Querétaro,2015,44,0,0,0
Quintana Roo,2015,44,0,2,3
San Luis Potosí,2015,44,0,0,0
Sinaloa,2015,44,0,4,18
Sonora,2015,44,6,76,70
Tabasco,2015,44,0,0,0
Tamaulipas,2015,44,0,0,0
Tlaxcala,2015,44,0,0,0
Veracruz,2015,44,0,0,0
Yucatán,2015,44,0,0,0
Zacatecas,2015,44,0,0,4
Aguascalientes,2015,45,0,0,0
Baja California,2015,45,22,110,152
Baja California Sur,2015,45,0,2,2
Campeche,2015,45,0,0,1
Coahuila,2015,45,0,8,17
Colima,2015,45,0,1,1
Chiapas,2015,45,0,0,0
Chihuahua,2015,45,0,2,0
Ciudad de México,2015,45,0,0,0
Durango,2015,45,0,0,0
Guanajuato,2015,45,0,2,6
Guerrero,2015,45,0,0,0
Hidalgo,2015,45,0,0,1
Jalisco,2015,45,0,3,3
México,2015,45,0,0,0
Michoacán,2015,45,0,0,0
Morelos,2015,45,0,9,2
Nayarit,2015,45,0,0,0
Nuevo León,2015,45,0,2,3
Oaxaca,2015,45,0,0,0
Puebla,2015,45,0,0,0
Querétaro,2015,45,0,0,0
Quintana Roo,2015,45,0,2,3
San Luis Potosí,2015,45,0,0,0
Sinaloa,2015,45,1,4,19
Sonora,2015,45,4,77,73
Tabasco,2015,45,0,0,0
Tamaulipas,2015,45,0,0,0
Tlaxcala,2015,45,0,0,0
Veracruz,2015,45,0,0,0
Yucatán,2015,45,0,0,0
Zacatecas,2015,45,0,0,4
Aguascalientes,2015,46,0,0,0
Baja California,2015,46,21,125,160
Baja California Sur,2015,46,2,3,3
Campeche,2015,46,0,0,1
Coahuila,2015,46,0,8,17
Colima,2015,46,0,1,1
Chiapas,2015,46,0,0,0
Chihuahua,2015,46,0,2,0
Ciudad de México,2015,46,0,0,0
Durango,2015,46,0,0,0
Guanajuato,2015,46,0,2,6
Guerrero,2015,46,0,0,0
Hidalgo,2015,46,0,0,1
Jalisco,2015,46,0,3,3
México,2015,46,0,0,0
Michoacán,2015,46,0,0,0
Morelos,2015,46,0,9,2
Nayarit,2015,46,0,0,0
Nuevo León,2015,46,0,2,3
Oaxaca,2015,46,0,0,0
Puebla,2015,46,0,0,0
Querétaro,2015,46,0,0,0
Quintana Roo,2015,46,0,2,3
San Luis Potosí,2015,46,0,0,0
Sinaloa,2015,46,0,4,19
Sonora,2015,46,2,79,75
Tabasco,2015,46,0,0,0
Tamaulipas,2015,46,0,0,0
Tlaxcala,2015,46,0,0,0
Veracruz,2015,46,0,0,0
Yucatán,2015,46,0,0,0
Zacatecas,2015,46,0,0,4
Aguascalientes,2015,47,0,0,0
Baja California,2015,47,14,130,169
Baja California Sur,2015,47,1,4,3
Campeche,2015,47,0,0,1
Coahuila,2015,47,1,8,18
Colima,2015,47,0,1,1
Chiapas,2015,47,0,0,0
Chihuahua,2015,47,0,2,0
Ciudad de México,2015,47,0,0,0
Durango,2015,47,0,0,0
Guanajuato,2015,47,0,2,6
Guerrero,2015,47,0,0,0
Hidalgo,2015,47,0,0,1
Jalisco,2015,47,0,3,3
México,2015,47,0,0,0
Michoacán,2015,47,0,0,0
Morelos,2015,47,0,9,2
Nayarit,2015,47,0,0,0
Nuevo León,2015,47,0,2,3
Oaxaca,2015,47,0,0,0
Puebla,2015,47,0,0,0
Querétaro,2015,47,0,0,0
Quintana Roo,2015,47,0,2,3
San Luis Potosí,2015,47,0,0,0
Sinaloa,2015,47,0,4,19
Sonora,2015,47,3,81,78
Tabasco,2015,47,0,0,0
Tamaulipas,2015,47,0,0,0
Tlaxcala,2015,47,0,0,0
Veracruz,2015,47,0,0,0
Yucatán,2015,47,0,0,0
Zacatecas,2015,47,0,0,4
Aguascalientes,2015,48,0,0,0
Baja California,2015,48,9,137,171
Baja California Sur,2015,48,0,4,3
Campeche,2015,48,0,0,1
Coahuila,2015,48,1,9,18
Colima,2015,48,0,1,1
Chiapas,2015,48,0,0,0
Chihuahua,2015,48,0,2,0
Ciudad de México,2015,48,0,0,0
Durango,2015,48,0,0,0
Guanajuato,2015,48,0,2,6
Guerrero,2015,48,0,0,0
Hidalgo,2015,48,0,0,1
Jalisco,2015,48,0,3,3
México,2015,48,0,0,0
Michoacán,2015,48,0,0,0
Morelos,2015,48,0,9,2
Nayarit,2015,48,0,0,0
Nuevo León,2015,48,0,2,3
Oaxaca,2015,48,0,0,0
Puebla,2015,48,0,0,0
Querétaro,2015,48,0,0,0
Quintana Roo,2015,48,0,2,3
San Luis Potosí,2015,48,0,0,0
Sinaloa,2015,48,0,4,19
Sonora,2015,48,5,86,78
Tabasco,2015,48,0,0,0
Tamaulipas,2015,48,0,0,0
Tlaxcala,2015,48,0,0,0
Veracruz,2015,48,0,0,0
Yucatán,2015,48,0,0,0
Zacatecas,2015,48,0,0,4
Aguascalientes,2015,49,0,0,0
Baja California,2015,49,0,6,7
Baja California Sur,2015,49,0,1,8
Campeche,2015,49,0,0,3
Coahuila,2015,49,0,4,2
Colima,2015,49,0,0,0
Chiapas,2015,49,0,0,2
Chihuahua,2015,49,0,4,4
Ciudad de México,2015,49,0,1,1
Durango,2015,49,0,0,0
Guanajuato,2015,49,0,0,3
Guerrero,2015,49,0,0,1
Hidalgo,2015,49,0,2,3
Jalisco,2015,49,0,4,6
México,2015,49,0,0,0
Michoacán,2015,49,0,1,7
Morelos,2015,49,0,13,10
Nayarit,2015,49,0,0,0
Nuevo León,2015,49,1,11,18
Oaxaca,2015,49,0,0,0
Puebla,2015,49,0,2,2
Querétaro,2015,49,0,0,0
Quintana Roo,2015,49,0,3,2
San Luis Potosí,2015,49,0,1,4
Sinaloa,2015,49,0,6,30
Sonora,2015,49,0,21,25
Tabasco,2015,49,0,3,2
Tamaulipas,2015,49,0,9,11
Tlaxcala,2015,49,0,0,0
Veracruz,2015,49,0,0,5
Yucatán,2015,49,0,6,3
Zacatecas,2015,49,0,0,6
Aguascalientes,2015,50,0,0,0
Baja California,2015,50,1,7,7
Baja California Sur,2015,50,0,1,8
Campeche,2015,50,0,0,3
Coahuila,2015,50,0,4,2
Colima,2015,50,0,0,0
Chiapas,2015,50,0,0,2
Chihuahua,2015,50,1,4,5
Ciudad de México,2015,50,0,1,1
Durango,2015,50,0,0,0
Guanajuato,2015,50,0,0,3
Guerrero,2015,50,0,0,1
Hidalgo,2015,50,0,2,3
Jalisco,2015,50,1,4,7
México,2015,50,0,0,0
Michoacán,2015,50,0,1,7
Morelos,2015,50,0,13,10
Nayarit,2015,50,0,0,0
Nuevo León,2015,50,0,11,18
Oaxaca,2015,50,0,0,0
Puebla,2015,50,0,2,2
Querétaro,2015,50,0,0,0
Quintana Roo,2015,50,0,3,2
San Luis Potosí,2015,50,0,1,4
Sinaloa,2015,50,0,6,30
Sonora,2015,50,0,21,25
Tabasco,2015,50,0,3,2
Tamaulipas,2015,50,0,9,11
Tlaxcala,2015,50,0,0,0
Veracruz,2015,50,0,0,5
Yucatán,2015,50,0,6,3
Zacatecas,2015,50,0,0,6
Aguascalientes,2015,51,0,0,0
Baja California,2015,51,0,7,7
Baja California Sur,2015,51,0,1,8
Campeche,2015,51,0,0,3
Coahuila,2015,51,0,4,2
Colima,2015,51,0,0,0
Chiapas,2015,51,0,0,2
Chihuahua,2015,51,0,4,5
Ciudad de México,2015,51,0,1,1
Durango,2015,51,0,0,0
Guanajuato,2015,51,0,0,3
Guerrero,2015,51,0,0,1
Hidalgo,2015,51,0,2,3
Jalisco,2015,51,0,4,7
México,2015,51,0,0,0
Michoacán,2015,51,0,1,7
Morelos,2015,51,0,13,10
Nayarit,2015,51,0,0,0
Nuevo León,2015,51,0,11,18
Oaxaca,2015,51,0,0,0
Puebla,2015,51,0,2,2
Querétaro,2015,51,0,0,0
Quintana Roo,2015,51,0,3,2
San Luis Potosí,2015,51,0,1,4
Sinaloa,2015,51,0,6,30
Sonora,2015,51,0,21,25
Tabasco,2015,51,0,3,2
Tamaulipas,2015,51,0,9,11
Tlaxcala,2015,51,0,0,0
Veracruz,2015,51,0,0,5
Yucatán,2015,51,0,6,3
Zacatecas,2015,51,0,0,6
Aguascalientes,2015,52,0,0,0
Baja California,2015,52,0,7,7
Baja California Sur,2015,52,0,1,8
Campeche,2015,52,0,0,3
Coahuila,2015,52,0,4,2
Colima,2015,52,0,0,0
Chiapas,2015,52,0,0,2
Chihuahua,2015,52,0,4,5
Ciudad de México,2015,52,0,1,1
Durango,2015,52,0,0,0
Guanajuato,2015,52,0,0,3
Guerrero,2015,52,0,0,1
Hidalgo,2015,52,0,2,3
Jalisco,2015,52,0,4,7
México,2015,52,0,0,0
Michoacán,2015,52,0,1,7
Morelos,2015,52,0,13,10
Nayarit,2015,52,0,0,0
Nuevo León,2015,52,0,11,18
Oaxaca,2015,52,0,0,0
Puebla,2015,52,0,2,2
Querétaro,2015,52,0,0,0
Quintana Roo,2015,52,0,3,2
San Luis Potosí,2015,52,0,1,4
Sinaloa,2015,52,0,6,30
Sonora,2015,52,0,21,25
Tabasco,2015,52,0,3,2
Tamaulipas,2015,52,0,9,11
Tlaxcala,2015,52,0,0,0
Veracruz,2015,52,0,0,5
Yucatán,2015,52,0,6,3
Zacatecas,2015,52,0,0,6
